MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Marcus Jones","Nuneaton CC","","","£15,909.03","£0.00","","","","£124,849.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,758.90","","","","£19,887.04","£0.00","","Uncapped","£4,979.05","Uncapped","£0.00","£24,866.09","£165,624.99"
"Margaret Beckett","Derby South BC","","","£8,129.69","£0.00","","","","£125,148.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,278.28","","","","£6,948.45","£0.00","","Uncapped","£5,997.70","Uncapped","£0.00","£12,946.15","£146,224.43"
"Margaret Curran","Glasgow East BC","","","£1,652.12","£0.00","","","","£8,077.19","£0.00","n/a","","£0.00","£0.00","n/a","","£34,942.81","£0.00","£44,672.12","","","","£2,600.00","£0.00","","Uncapped","£805.10","Uncapped","£3,122.62","£6,527.72","£51,199.84"
"Margaret Ferrier","Rutherglen and Hamilton West BC","","","£12,451.61","£0.00","","","","£68,554.83","£0.00","n/a","","£5,272.90","£0.00","n/a","","£0.00","£0.00","£86,279.34","","","","£12,953.00","£0.00","","Uncapped","£16,900.88","Uncapped","£0.00","£29,853.88","£116,133.22"
"Margaret Greenwood","Wirral West CC","","","£18,963.15","£0.00","","","","£87,209.82","£0.00","n/a","","£435.61","£0.00","n/a","","£0.00","£0.00","£106,608.58","","","","£16,797.35","£0.00","","Uncapped","£3,236.15","Uncapped","£0.00","£20,033.50","£126,642.08"
"Margaret Hodge","Barking BC","","","£24,897.76","£0.00","","","","£128,029.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,927.17","","","","£0.00","£0.00","","Uncapped","£64.35","Uncapped","£0.00","£64.35","£152,991.52"
"Margaret Ritchie","South Down","","","£23,400.00","£0.00","","","","£142,945.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,345.46","","","","£12,139.90","£0.00","","Uncapped","£20,643.73","Uncapped","£0.00","£32,783.63","£199,129.09"
"Margot James","Stourbridge BC","","","£20,426.90","£0.00","","","","£125,686.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,113.06","","","","£0.00","£0.00","","Uncapped","£7,864.70","Uncapped","£0.00","£7,864.70","£153,977.76"
"Maria Caulfield","Lewes CC","","","£18,675.44","£0.00","","","","£112,354.25","£0.00","n/a","","£5,816.83","£0.00","n/a","","£0.00","£0.00","£136,846.52","","","","£0.00","£0.00","","Uncapped","£4,527.70","Uncapped","£0.00","£4,527.70","£141,374.22"
"Maria Eagle","Garston and Halewood BC","","","£15,323.96","£0.00","","","","£138,855.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,179.55","","","","£4,706.94","£0.00","","Uncapped","£7,254.43","Uncapped","£0.00","£11,961.37","£166,140.92"
"Maria Miller","Basingstoke BC","","","£8,430.19","£0.00","","","","£147,583.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,013.94","","","","£1,951.20","£0.00","","Uncapped","£6,332.80","Uncapped","£0.00","£8,284.00","£164,297.94"
"Marie Rimmer","St Helens South and Whiston BC","","","£19,546.73","£0.00","","","","£97,012.59","£0.00","n/a","","£2,102.17","£0.00","n/a","","£0.00","£0.00","£118,661.49","","","","£18,481.05","£0.00","","Uncapped","£11,680.78","Uncapped","£0.00","£30,161.83","£148,823.32"
"Marion Fellows","Motherwell and Wishaw BC","","","£17,739.78","£0.00","","","","£67,241.95","£0.00","n/a","","£5,977.48","£0.00","n/a","","£0.00","£0.00","£90,959.21","","","","£18,567.99","£0.00","","Uncapped","£11,783.89","Uncapped","£0.00","£30,351.88","£121,311.09"
"Mark Durkan","Foyle","","","£20,537.61","£0.00","","","","£133,919.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,457.11","","","","£12,799.90","£0.00","","Uncapped","£11,001.19","Uncapped","£0.00","£23,801.09","£178,258.20"
"Mark Field","Cities of London and Westminster BC","","","£7,656.68","£0.00","","","","£123,459.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,116.25","","","","£0.00","£0.00","","Uncapped","£1,703.80","Uncapped","£0.00","£1,703.80","£132,820.05"
"Mark Francois","Rayleigh and Wickford CC","","","£4,583.82","£0.00","","","","£96,776.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,360.09","","","","£0.00","£0.00","","Uncapped","£117.10","Uncapped","£0.00","£117.10","£101,477.19"
"Mark Garnier","Wyre Forest CC","","","£16,042.80","£0.00","","","","£127,225.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,267.99","","","","£23,291.77","£0.00","","Uncapped","£6,020.60","Uncapped","£0.00","£29,312.37","£172,580.36"
"Mark Harper","Forest of Dean CC","","","£16,041.70","£0.00","","","","£124,093.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,134.75","","","","£6,383.63","£0.00","","Uncapped","£6,914.91","Uncapped","£0.00","£13,298.54","£153,433.29"
"Mark Hendrick","Preston BC","","","£22,275.55","£0.00","","","","£103,606.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,882.48","","","","£4,127.97","£0.00","","Uncapped","£12,564.14","Uncapped","£1,151.00","£17,843.11","£143,725.59"
"Mark Hoban","Fareham CC","","","£229.50","£0.00","","","","£12,584.69","£0.00","n/a","","£0.00","£0.00","n/a","","£14,142.24","£0.00","£26,956.43","","","","£2,211.96","£0.00","","Uncapped","£0.00","Uncapped","£3,189.34","£5,401.30","£32,357.73"
"Mark Hunter","Cheadle BC","","","£3,090.89","£0.00","","","","£13,121.09","£0.00","n/a","","£0.00","£0.00","n/a","","£50,972.03","£0.00","£67,184.01","","","","£3,100.00","£0.00","","Uncapped","£132.10","Uncapped","£1,579.00","£4,811.10","£71,995.11"
"Mark Lancaster","Milton Keynes North CC","","","£15,203.18","£0.00","","","","£134,451.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,655.04","","","","£9,804.17","£0.00","","Uncapped","£2,882.25","Uncapped","£0.00","£12,686.42","£162,341.46"
"Mark Lazarowicz","Edinburgh North and Leith BC","","","£1,699.87","£0.00","","","","£12,305.93","£0.00","n/a","","£0.00","£0.00","n/a","","£70,665.51","£0.00","£84,671.31","","","","£83.60","£0.00","","Uncapped","£0.00","Uncapped","£53.11","£136.71","£84,808.02"
"Mark Menzies","Fylde CC","","","£19,472.33","£0.00","","","","£133,433.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,905.65","","","","£20,312.23","£0.00","","Uncapped","£13,794.82","Uncapped","£0.00","£34,107.05","£187,012.70"
"Mark Pawsey","Rugby CC","","","£23,399.62","£0.00","","","","£146,652.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£170,051.80","","","","£14,610.51","£0.00","","Uncapped","£4,973.55","Uncapped","£0.00","£19,584.06","£189,635.86"
"Mark Prisk","Hertford and Stortford CC","","","£16,054.92","£0.00","","","","£117,593.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,648.56","","","","£0.00","£0.00","","Uncapped","£1,100.62","Uncapped","£0.00","£1,100.62","£134,749.18"
"Mark Pritchard","The Wrekin CC","","","£18,236.63","£0.00","","","","£111,347.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,584.62","","","","£10,839.63","£0.00","","Uncapped","£7,214.56","Uncapped","£0.00","£18,054.19","£147,638.81"
"Mark Reckless","Rochester and Strood CC","","","£978.67","£0.00","","","","£9,853.66","£0.00","n/a","","£0.00","£0.00","n/a","","£39,815.16","£0.00","£50,647.49","","","","£0.00","£0.00","","Uncapped","£33.60","Uncapped","£0.00","£33.60","£50,681.09"
"Mark Simmonds","Boston and Skegness CC","","","£1,542.45","£0.00","","","","£13,669.38","£0.00","n/a","","£0.00","£0.00","n/a","","£50,941.79","£0.00","£66,153.62","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£66,153.62"
"Mark Spencer","Sherwood CC","","","£16,811.03","£0.00","","","","£125,062.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,873.57","","","","£11,393.00","£0.00","","Uncapped","£6,153.21","Uncapped","£0.00","£17,546.21","£159,419.78"
"Mark Tami","Alyn and Deeside CC","","","£15,868.01","£0.00","","","","£137,868.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,736.20","","","","£19,971.06","£0.00","","Uncapped","£7,569.90","Uncapped","£0.00","£27,540.96","£181,277.16"
"Mark Williams","Ceredigion CC","","","£19,485.59","£0.00","","","","£136,939.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,424.61","","","","£11,715.50","£0.00","","Uncapped","£6,775.09","Uncapped","£233.75","£18,724.34","£175,148.95"
"Martin Caton","Gower CC","","","£710.02","£0.00","","","","£9,966.81","£0.00","n/a","","£0.00","£0.00","n/a","","£60,168.72","£0.00","£70,845.55","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£1,049.15","£1,049.15","£71,894.70"
"Martin Docherty","West Dunbartonshire CC","","","£14,217.30","£0.00","","","","£89,105.62","£0.00","n/a","","£5,708.80","£0.00","n/a","","£0.00","£0.00","£109,031.72","","","","£17,431.59","£0.00","","Uncapped","£21,959.44","Uncapped","£0.00","£39,391.03","£148,422.75"
"Martin Horwood","Cheltenham BC","","","£1,125.10","£0.00","","","","£15,260.86","£0.00","n/a","","£0.00","£0.00","n/a","","£62,136.44","£0.00","£78,522.40","","","","£671.52","£0.00","","Uncapped","£435.50","Uncapped","£3,300.00","£4,407.02","£82,929.42"
"Martin Vickers","Cleethorpes CC","","","£12,290.45","£0.00","","","","£98,139.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,430.04","","","","£17,420.33","£0.00","","Uncapped","£4,333.40","Uncapped","£0.00","£21,753.73","£132,183.77"
"Martyn Day","Linlithgow and East Falkirk CC","","","£21,061.72","£0.00","","","","£96,462.25","£0.00","n/a","","£4,559.69","£0.00","n/a","","£0.00","£0.00","£122,083.66","","","","£18,865.39","£0.00","","Uncapped","£16,213.11","Uncapped","£0.00","£35,078.50","£157,162.16"
"Mary Creagh","Wakefield CC","","","£21,520.13","£0.00","","","","£129,630.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,150.53","","","","£3,287.88","£0.00","","Uncapped","£6,823.19","Uncapped","£0.00","£10,111.07","£161,261.60"
"Mary Glindon","North Tyneside BC","","","£14,643.67","£0.00","","","","£107,546.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,189.74","","","","£19,781.62","£0.00","","Uncapped","£11,839.26","Uncapped","£0.00","£31,620.88","£153,810.62"
"Mary MacLeod","Brentford and Isleworth BC","","","£2,686.18","£0.00","","","","£16,180.31","£0.00","n/a","","£0.00","£0.00","n/a","","£36,343.63","£0.00","£55,210.12","","","","£0.00","£0.00","","Uncapped","£144.80","Uncapped","£0.00","£144.80","£55,354.92"
"Mary Robinson","Cheadle BC","","","£16,563.62","£0.00","","","","£93,641.51","£0.00","n/a","","£3,064.49","£0.00","n/a","","£0.00","£0.00","£113,269.62","","","","£16,885.80","£0.00","","Uncapped","£6,549.10","Uncapped","£0.00","£23,434.90","£136,704.52"
"Matt Warman","Boston and Skegness CC","","","£13,810.35","£0.00","","","","£101,594.51","£0.00","n/a","","£3,047.79","£0.00","n/a","","£0.00","£0.00","£118,452.65","","","","£1,038.63","£0.00","","Uncapped","£7,058.80","Uncapped","£0.00","£8,097.43","£126,550.08"
"Matthew Hancock","West Suffolk CC","","","£17,896.30","£0.00","","","","£122,017.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,914.12","","","","£18,465.75","£0.00","","Uncapped","£4,189.05","Uncapped","£0.00","£22,654.80","£162,568.92"
"Matthew Offord","Hendon BC","","","£23,621.37","£0.00","","","","£139,728.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,349.99","","","","£0.00","£0.00","","Uncapped","£2,118.88","Uncapped","£0.00","£2,118.88","£165,468.87"
"Matthew Pennycook","Greenwich and Woolwich BC","","","£15,070.41","£0.00","","","","£94,523.24","£0.00","n/a","","£29.59","£0.00","n/a","","£0.00","£0.00","£109,623.24","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£109,623.24"
"Meg Hillier","Hackney South and Shoreditch BC","","","£9,924.10","£0.00","","","","£141,288.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,212.39","","","","£0.00","£0.00","","Uncapped","£212.00","Uncapped","£2,645.88","£2,857.88","£154,070.27"
"Meg Munn","Sheffield, Heeley BC","","","£3,021.21","£0.00","","","","£12,865.24","£0.00","n/a","","£0.00","£0.00","n/a","","£20,620.71","£0.00","£36,507.16","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£205.95","£205.95","£36,713.11"
"Mel Stride","Central Devon CC","","","£15,712.96","£0.00","","","","£105,981.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,694.94","","","","£0.00","£0.00","","Uncapped","£3,193.56","Uncapped","£0.00","£3,193.56","£124,888.50"
"Melanie Onn","Great Grimsby BC","","","£9,757.66","£0.00","","","","£84,846.99","£0.00","n/a","","£5,330.58","£0.00","n/a","","£0.00","£0.00","£99,935.23","","","","£14,521.34","£0.00","","Uncapped","£6,498.03","Uncapped","£0.00","£21,019.37","£120,954.60"
"Menzies Campbell","North East Fife CC","","","£499.42","£0.00","","","","£12,362.04","£0.00","n/a","","£0.00","£0.00","n/a","","£81,593.04","£0.00","£94,454.50","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£94,454.50"
"Mhairi Black","Paisley and Renfrewshire South CC","","","£18,737.91","£0.00","","","","£78,025.55","£0.00","n/a","","£5,468.72","£0.00","n/a","","£0.00","£0.00","£102,232.18","","","","£17,932.07","£0.00","","Uncapped","£19,803.18","Uncapped","£0.00","£37,735.25","£139,967.43"
"Michael Connarty","Linlithgow and East Falkirk CC","","","£3,786.88","£0.00","","","","£14,024.59","£0.00","n/a","","£0.00","£0.00","n/a","","£90,544.21","£0.00","£108,355.68","","","","£298.68","£0.00","","Uncapped","£0.00","Uncapped","£3,571.70","£3,870.38","£112,226.06"
"Michael Dugher","Barnsley East CC","","","£17,874.44","£0.00","","","","£140,147.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,021.84","","","","£13,176.38","£0.00","","Uncapped","£6,773.71","Uncapped","£31.50","£19,981.59","£178,003.43"
"Michael Ellis","Northampton North BC","","","£5,343.40","£0.00","","","","£120,698.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,041.44","","","","£20,378.09","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£20,378.09","£146,419.53"
"Michael Fabricant","Lichfield CC","","","£6,209.48","£0.00","","","","£94,925.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,135.24","","","","£10,006.86","£0.00","","Uncapped","£4,822.00","Uncapped","£0.00","£14,828.86","£115,964.10"
"Michael Fallon","Sevenoaks CC","","","£1,891.83","£0.00","","","","£85,878.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,770.57","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£87,770.57"
"Michael Gove","Surrey Heath CC","","","£18,161.09","£0.00","","","","£132,149.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,310.81","","","","£0.00","£0.00","","Uncapped","£345.25","Uncapped","£0.00","£345.25","£150,656.06"
"Michael McCann","East Kilbride, Strathaven and Lesmahagow CC","","","£511.07","£0.00","","","","£13,742.47","£0.00","n/a","","£0.00","£0.00","n/a","","£63,033.73","£0.00","£77,287.27","","","","£2,467.41","£0.00","","Uncapped","£870.60","Uncapped","£4,460.67","£7,798.68","£85,085.95"
"Michael Meacher","Oldham West and Royton BC","","","£15,450.91","£0.00","","","","£67,706.47","£0.00","n/a","","£0.00","£0.00","n/a","","£118,591.78","£0.00","£201,749.16","","","","£6,073.07","£0.00","","Uncapped","£1,065.70","Uncapped","£550.00","£7,688.77","£209,437.93"
"Michael Moore","Berwickshire, Roxburgh and Selkirk CC","","","£1,225.41","£0.00","","","","£13,943.25","£0.00","n/a","","£0.00","£0.00","n/a","","£64,542.03","£0.00","£79,710.69","","","","£0.00","£0.00","","Uncapped","£284.50","Uncapped","£0.00","£284.50","£79,995.19"
"Michael Tomlinson","Mid Dorset and North Poole CC","","","£13,798.50","£0.00","","","","£113,042.14","£0.00","n/a","","£5,067.13","£0.00","n/a","","£0.00","£0.00","£131,907.77","","","","£18,848.30","£0.00","","Uncapped","£7,105.51","Uncapped","£0.00","£25,953.81","£157,861.58"
"Michelle Donelan","Chippenham CC","","","£21,343.98","£0.00","","","","£110,012.23","£0.00","n/a","","£5,677.33","£0.00","n/a","","£0.00","£0.00","£137,033.54","","","","£17,766.66","£0.00","","Uncapped","£10,655.41","Uncapped","£0.00","£28,422.07","£165,455.61"
"Michelle Gildernew","Fermanagh and South Tyrone","","","£0.00","£0.00","","","","£13,234.84","£0.00","n/a","","£0.00","£0.00","n/a","","£45,659.33","£0.00","£58,894.17","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£58,894.17"
"Michelle Thomson","Edinburgh West BC","","","£17,947.48","£0.00","","","","£93,056.46","£0.00","n/a","","£5,976.46","£0.00","n/a","","£0.00","£0.00","£116,980.40","","","","£18,256.88","£0.00","","Uncapped","£26,061.86","Uncapped","£0.00","£44,318.74","£161,299.14"
"Mickey Brady","Newry and Armagh","","","£0.00","£0.00","","","","£102,742.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,742.82","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£102,742.82"
"Mike B Wood","Dudley South BC","","","£14,315.15","£0.00","","","","£72,500.37","£0.00","n/a","","£893.07","£0.00","n/a","","£0.00","£0.00","£87,708.59","","","","£14,021.42","£0.00","","Uncapped","£2,344.93","Uncapped","£0.00","£16,366.35","£104,074.94"
"Mike Crockart","Edinburgh West BC","","","£1,446.45","£0.00","","","","£13,313.83","£0.00","n/a","","£0.00","£0.00","n/a","","£31,213.12","£0.00","£45,973.40","","","","£300.00","£0.00","","Uncapped","£2,379.70","Uncapped","£0.00","£2,679.70","£48,653.10"
"Mike Freer","Finchley and Golders Green BC","","","£23,971.57","£0.00","","","","£137,153.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,125.48","","","","£0.00","£0.00","","Uncapped","£67.00","Uncapped","£0.00","£67.00","£161,192.48"
"Mike Gapes","Ilford South BC","","","£19,097.65","£0.00","","","","£139,107.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,205.26","","","","£0.00","£0.00","","Uncapped","£187.45","Uncapped","£0.00","£187.45","£158,392.71"
"Mike Hancock","Portsmouth South BC","","","£2,656.01","£0.00","","","","£11,350.09","£0.00","n/a","","£0.00","£0.00","n/a","","£73,878.19","£0.00","£87,884.29","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£87,884.29"
"Mike Kane","Wythenshawe and Sale East BC","","","£19,102.83","£0.00","","","","£138,909.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,012.68","","","","£19,131.05","£0.00","","Uncapped","£8,528.96","Uncapped","£0.00","£27,660.01","£185,672.69"
"Mike Penning","Hemel Hempstead CC","","","£13,687.08","£0.00","","","","£112,908.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,596.03","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£126,596.03"
"Mike Thornton","Eastleigh BC","","","£2,632.44","£0.00","","","","£13,349.60","£0.00","n/a","","£0.00","£0.00","n/a","","£39,749.12","£0.00","£55,731.16","","","","£1,487.31","£0.00","","Uncapped","£210.90","Uncapped","£1,358.36","£3,056.57","£58,787.73"
"Mike Weatherley","Hove BC","","","£731.87","£0.00","","","","£24,288.50","£0.00","n/a","","£0.00","£0.00","n/a","","£11,900.23","£0.00","£36,920.60","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£36,920.60"
"Mike Weir","Angus CC","","","£15,499.39","£0.00","","","","£100,739.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,238.69","","","","£20,015.78","£0.00","","Uncapped","£18,876.07","Uncapped","£0.00","£38,891.85","£155,130.54"
"Mike Wood","Batley and Spen BC","","","£2,832.57","£0.00","","","","£16,869.25","£0.00","n/a","","£0.00","£0.00","n/a","","£65,936.29","£0.00","£85,638.11","","","","£194.01","£0.00","","Uncapped","£53.40","Uncapped","£0.00","£247.41","£85,885.52"
"Mims Davies","Eastleigh BC","","","£11,571.19","£0.00","","","","£79,968.68","£0.00","n/a","","£4,377.01","£0.00","n/a","","£0.00","£0.00","£95,916.88","","","","£16,202.04","£0.00","","Uncapped","£1,884.54","Uncapped","£0.00","£18,086.58","£114,003.46"
"Nadhim Zahawi","Stratford-on-Avon CC","","","£18,901.55","£0.00","","","","£122,512.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,414.48","","","","£0.00","£0.00","","Uncapped","£2,963.22","Uncapped","£0.00","£2,963.22","£144,377.70"
"Nadine Dorries","Mid Bedfordshire CC","","","£7,563.38","£0.00","","","","£139,836.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,399.93","","","","£13,733.32","£0.00","","Uncapped","£1,259.41","Uncapped","£0.00","£14,992.73","£162,392.66"
"Naomi Long","Belfast East","","","£648.91","£0.00","","","","£14,834.30","£0.00","n/a","","£0.00","£0.00","n/a","","£50,774.08","£0.00","£66,257.29","","","","£2,052.58","£0.00","","Uncapped","£0.00","Uncapped","£4,405.03","£6,457.61","£72,714.90"
"Naseem Shah","Bradford West BC","","","£9,810.28","£0.00","","","","£94,954.79","£0.00","n/a","","£2,195.14","£0.00","n/a","","£0.00","£0.00","£106,960.21","","","","£24,673.28","£0.00","","Uncapped","£7,809.16","Uncapped","£0.00","£32,482.44","£139,442.65"
"Natalie McGarry","Glasgow East BC","","","£19,707.87","£0.00","","","","£80,629.87","£0.00","n/a","","£5,933.31","£0.00","n/a","","£0.00","£0.00","£106,271.05","","","","£17,716.29","£0.00","","Uncapped","£21,505.52","Uncapped","£393.60","£39,615.41","£145,886.46"
"Natascha Engel","North East Derbyshire CC","","","£21,198.62","£0.00","","","","£131,007.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,206.22","","","","£25,476.69","£0.00","","Uncapped","£6,050.37","Uncapped","£0.00","£31,527.06","£183,733.28"
"Neil Carmichael","Stroud CC","","","£22,034.14","£0.00","","","","£139,243.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,277.72","","","","£20,380.01","£0.00","","Uncapped","£8,337.67","Uncapped","£0.00","£28,717.68","£189,995.40"
"Neil Coyle","Bermondsey and Old Southwark BC","","","£19,289.24","£0.00","","","","£115,641.36","£0.00","n/a","","£4,904.22","£0.00","n/a","","£0.00","£0.00","£139,834.82","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£139,834.82"
"Neil Gray","Airdrie and Shotts CC","","","£7,219.29","£0.00","","","","£66,955.97","£0.00","n/a","","£1,993.88","£0.00","n/a","","£0.00","£0.00","£76,169.14","","","","£19,945.80","£0.00","","Uncapped","£21,500.46","Uncapped","£0.00","£41,446.26","£117,615.40"
"Neil Parish","Tiverton and Honiton CC","","","£8,464.76","£0.00","","","","£111,874.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,339.30","","","","£20,256.44","£0.00","","Uncapped","£5,904.00","Uncapped","£0.00","£26,160.44","£146,499.74"
"Nia Griffith","Llanelli CC","","","£21,750.48","£0.00","","","","£142,666.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,417.22","","","","£0.00","£0.00","","Uncapped","£7,084.25","Uncapped","£0.00","£7,084.25","£171,501.47"
"Nic Dakin","Scunthorpe CC","","","£23,393.54","£0.00","","","","£129,029.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,423.01","","","","£20,569.06","£0.00","","Uncapped","£8,065.46","Uncapped","£264.00","£28,898.52","£181,321.53"
"Nicholas Brown","Newcastle upon Tyne East BC","","","£19,573.41","£0.00","","","","£130,944.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,518.40","","","","£4,785.52","£0.00","","Uncapped","£7,207.80","Uncapped","£0.00","£11,993.32","£162,511.72"
"Nicholas Soames","Mid Sussex CC","","","£17,419.60","£0.00","","","","£136,943.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,363.42","","","","£656.50","£0.00","","Uncapped","£1,372.95","Uncapped","£0.00","£2,029.45","£156,392.87"
"Nick Boles","Grantham and Stamford CC","","","£16,356.18","£0.00","","","","£132,913.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,269.30","","","","£11,424.91","£0.00","","Uncapped","£4,629.40","Uncapped","£126.00","£16,180.31","£165,449.61"
"Nick Clegg","Sheffield, Hallam CC","","","£22,373.05","£0.00","","","","£144,942.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,315.94","","","","£10,494.87","£0.00","","Uncapped","£3,236.25","Uncapped","£938.40","£14,669.52","£181,985.46"
"Nick de Bois","Enfield North BC","","","£2,823.08","£0.00","","","","£13,238.29","£0.00","n/a","","£0.00","£0.00","n/a","","£31,099.23","£0.00","£47,160.60","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£47,160.60"
"Nick Gibb","Bognor Regis and Littlehampton CC","","","£9,660.29","£0.00","","","","£116,603.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,263.88","","","","£0.00","£0.00","","Uncapped","£5,001.65","Uncapped","£0.00","£5,001.65","£131,265.53"
"Nick Harvey","North Devon CC","","","£365.75","£0.00","","","","£16,532.61","£0.00","n/a","","£0.00","£0.00","n/a","","£78,159.22","£0.00","£95,057.58","","","","£2,355.19","£0.00","","Uncapped","£0.00","Uncapped","£3,672.50","£6,027.69","£101,085.27"
"Nick Herbert","Arundel and South Downs CC","","","£7,874.72","£0.00","","","","£149,700.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,575.18","","","","£0.00","£0.00","","Uncapped","£1,450.15","Uncapped","£0.00","£1,450.15","£159,025.33"
"Nick Hurd","Ruislip, Northwood and Pinner BC","","","£13,170.92","£0.00","","","","£139,328.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,499.81","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£152,499.81"
